,number,l_p_l_lo_x,l_p_l_lo_y,l_p_l_re_x,l_p_l_re_y,l_p_r_lo_x,l_p_r_lo_y,l_p_r_re_x,l_p_r_re_y,l_h_l_x,l_h_l_y,l_h_r_x,l_h_r_y,r_p_l_lo_x,r_p_l_lo_y,r_p_l_re_x,r_p_l_re_y,r_p_r_lo_x,r_p_r_lo_y,r_p_r_re_x,r_p_r_re_y,r_h_l_x,r_h_l_y,r_h_r_x,r_h_r_y,3d_p_x,3d_p_y,3d_p_z,3d_h_l_x,3d_h_l_y,3d_h_l_z,3d_h_r_x,3d_h_r_y,3d_h_r_z
0,4895,1455.98,381.54,1455.98,381.54,1477.05,379.96,1477.05,379.96,322.15,685.27,2118.35,555.73,1506.89,456.42,1506.89,456.42,1521.89,457.43,1521.89,457.43,304.55,627.1,2200.76,721.62,753.67,4188.46,3464.24,-244.69,4485.4,3397.71,1277.42,4315.78,3243.73
0,4896,1449.74,381.29,1449.74,381.29,1462.53,387.21,1462.53,387.21,322.47,683.72,2119.1,556.19,1503.64,455.84,1503.64,455.84,1517.5,456.5,1517.5,456.5,304.12,626.76,2199.11,723.33,754.15,4191.2,3487.95,-244.84,4484.09,3395.64,1274.09,4316.17,3237.28
0,4897,1456.33,381.75,1456.33,381.75,1476.81,380.2,1476.81,380.2,322.13,684.19,2112.22,555.66,1506.75,456.75,1506.75,456.75,1521.21,457.91,1521.21,457.91,304.24,626.3,2199.35,722.78,753.1,4188.71,3462.82,-244.89,4484.52,3396.89,1281.16,4315.93,3259.12
0,4898,1453.76,382.1,1453.76,382.1,1474.05,380.79,1474.05,380.79,322.2,684.24,2118.15,556.23,1503.97,457.14,1503.97,457.14,1518.33,457.86,1518.33,457.86,303.41,626.18,2199.89,724.35,750.76,4189.25,3463.3,-245.22,4484.44,3394.35,1276.22,4316.23,3242.11
0,4899,1451.01,382.86,1451.01,382.86,1471.21,381.76,1471.21,381.76,321.92,684.22,2116.77,558.16,1500.64,458.11,1500.64,458.11,1514.58,458.3,1514.58,458.3,303.69,626.05,2198.89,726.87,747.57,4190.22,3462.11,-245.2,4484.5,3395.92,1276.04,4317.96,3243.82
0,4900,1448.01,383.57,1448.01,383.57,1468.3,382.41,1468.3,382.41,321.89,683.89,2109.51,559.0,1497.49,458.34,1497.49,458.34,1511.58,458.93,1511.58,458.93,304.07,626.19,2197.26,729.15,745.06,4190.96,3462.85,-245.05,4484.29,3397.08,1280.57,4318.96,3262.15
0,4901,1444.84,384.51,1444.84,384.51,1465.22,382.23,1465.22,382.23,321.37,684.09,2120.67,558.9,1494.36,458.34,1494.36,458.34,1508.43,459.16,1508.43,459.16,304.36,625.8,2197.23,727.27,742.54,4191.42,3463.95,-245.09,4484.56,3399.26,1269.67,4318.48,3227.73
0,4902,1441.49,384.91,1441.49,384.91,1462.14,383.34,1462.14,383.34,321.7,683.99,2131.89,551.69,1490.81,458.22,1490.81,458.22,1504.81,459.23,1504.81,459.23,304.34,625.19,2209.72,734.69,739.49,4192.26,3464.0,-245.0,4484.43,3398.32,1277.98,4311.76,3224.18
0,4903,1438.52,385.19,1438.52,385.19,1458.86,383.48,1458.86,383.48,321.93,683.45,2115.07,549.02,1487.52,457.87,1487.52,457.87,1501.58,458.8,1501.58,458.8,304.58,624.59,2205.47,724.12,736.79,4192.59,3464.7,-244.84,4484.01,3398.4,1287.77,4309.98,3265.59
0,4904,1435.28,384.5,1435.28,384.5,1455.44,383.37,1455.44,383.37,322.23,682.72,2112.66,560.77,1483.64,457.68,1483.64,457.68,1497.96,458.4,1497.96,458.4,305.22,623.78,2194.3,719.11,733.54,4192.41,3464.66,-244.49,4483.48,3399.39,1273.03,4320.41,3245.2
0,4905,1432.33,384.29,1432.33,384.29,1451.96,383.67,1451.96,383.67,321.73,680.96,2118.21,557.13,1480.27,457.52,1480.27,457.52,1494.42,458.24,1494.42,458.24,306.4,622.1,2192.29,724.34,730.62,4192.61,3465.08,-244.22,4482.33,3404.1,1264.25,4317.08,3222.99
0,4906,1429.6,383.95,1429.6,383.95,1449.49,383.48,1449.49,383.48,321.84,680.44,2112.37,559.55,1477.21,456.51,1477.21,456.51,1490.0,457.0,1490.0,457.0,306.16,621.23,2199.89,727.83,727.02,4192.61,3462.58,-244.32,4481.87,3403.09,1281.99,4319.32,3259.95
0,4907,1426.1,384.33,1426.1,384.33,1446.06,383.2,1446.06,383.2,322.25,679.93,2109.56,560.67,1468.96,453.99,1468.96,453.99,1487.19,457.31,1487.19,457.31,306.64,620.41,2199.34,732.58,721.54,4193.03,3457.63,-243.99,4481.48,3403.35,1283.87,4320.41,3267.23
0,4908,1422.58,384.47,1422.58,384.47,1442.61,383.46,1442.61,383.46,320.71,679.2,2113.66,558.87,1469.79,455.79,1469.79,455.79,1483.65,456.8,1483.65,456.8,306.63,619.93,2198.68,734.97,721.48,4193.1,3465.26,-244.55,4481.12,3407.51,1278.65,4318.69,3252.71
0,4909,1419.6,384.28,1419.6,384.28,1439.24,383.86,1439.24,383.86,319.98,678.89,2117.5,556.8,1466.18,455.51,1466.18,455.51,1480.29,457.04,1480.29,457.04,306.73,618.91,2198.46,732.92,718.5,4193.35,3465.44,-244.77,4480.99,3409.76,1274.49,4316.75,3240.33
0,4910,1416.27,384.02,1416.27,384.02,1435.76,384.01,1435.76,384.01,320.89,678.71,2124.13,553.32,1462.76,454.69,1462.76,454.69,1476.82,456.59,1476.82,456.59,304.19,616.86,2202.51,730.73,715.69,4193.44,3466.53,-245.58,4480.4,3400.09,1274.31,4313.49,3230.11
0,4911,1412.38,384.37,1412.38,384.37,1432.43,383.66,1432.43,383.66,320.06,677.97,2119.67,555.55,1458.73,454.3,1458.73,454.3,1473.29,456.15,1473.29,456.15,304.77,616.31,2204.21,731.01,712.53,4193.61,3467.28,-245.64,4480.01,3403.99,1281.44,4315.54,3248.09
0,4912,1408.7,384.72,1408.7,384.72,1429.31,383.06,1429.31,383.06,318.62,679.55,2120.51,557.34,1455.6,453.72,1455.6,453.72,1469.96,455.34,1469.96,455.34,307.0,615.99,2202.5,731.54,709.98,4193.61,3468.99,-245.09,4481.73,3414.19,1277.98,4317.09,3241.21
0,4913,1405.95,384.17,1405.95,384.17,1426.17,382.46,1426.17,382.46,319.65,676.38,2106.74,554.08,1452.51,453.24,1452.51,453.24,1466.3,453.99,1466.3,453.99,303.9,616.21,2201.34,732.75,707.0,4193.26,3468.7,-246.23,4478.72,3402.68,1289.54,4314.71,3281.04
0,4914,1402.91,383.63,1402.91,383.63,1422.88,382.49,1422.88,382.49,317.74,679.8,2092.63,560.61,1448.25,453.27,1448.25,453.27,1462.94,453.41,1462.94,453.41,304.05,616.44,2201.33,731.6,703.58,4193.24,3467.85,-246.66,4481.67,3408.21,1304.13,4320.98,3326.17
0,4915,1399.77,383.27,1399.77,383.27,1419.78,382.3,1419.78,382.3,317.33,679.97,2104.89,561.71,1443.81,453.4,1443.81,453.4,1459.6,453.4,1459.6,453.4,304.59,616.77,2201.62,730.38,700.04,4193.22,3466.62,-246.56,4481.93,3410.87,1292.27,4321.48,3287.81
0,4916,1396.57,383.66,1396.57,383.66,1416.55,382.51,1416.55,382.51,318.35,679.54,2131.74,572.91,1440.85,452.75,1440.85,452.75,1456.23,452.59,1456.23,452.59,304.45,616.37,2201.35,729.78,697.49,4193.6,3467.86,-246.3,4481.44,3407.68,1266.17,4330.09,3204.58
0,4917,1393.44,383.13,1393.44,383.13,1413.26,382.09,1413.26,382.09,321.07,675.91,2130.86,551.7,1435.47,451.72,1435.47,451.72,1453.22,452.42,1453.22,452.42,305.34,616.49,2200.88,729.52,693.6,4193.43,3466.0,-245.14,4478.34,3402.89,1265.23,4311.91,3205.68
0,4918,1390.52,382.57,1390.52,382.57,1410.14,381.66,1410.14,381.66,321.13,675.78,2120.48,553.97,1436.73,451.65,1436.73,451.65,1450.04,451.52,1450.04,451.52,305.44,616.63,2200.84,728.01,693.74,4192.86,3473.26,-245.09,4478.24,3403.03,1275.28,4314.19,3237.19
0,4919,1387.76,382.62,1387.76,382.62,1407.02,382.09,1407.02,382.09,319.78,678.69,2120.36,559.79,1431.98,450.57,1431.98,450.57,1446.41,450.65,1446.41,450.65,305.52,616.36,2200.75,726.37,689.74,4193.34,3470.47,-245.38,4480.71,3406.85,1275.58,4319.24,3237.48
0,4920,1384.67,381.87,1384.67,381.87,1403.96,381.7,1403.96,381.7,319.91,678.44,2120.66,559.29,1427.89,449.4,1427.89,449.4,1443.34,450.47,1443.34,450.47,305.6,616.45,2201.13,725.34,686.57,4193.02,3469.99,-245.31,4480.51,3406.75,1275.87,4318.79,3237.52
0,4921,1381.76,381.46,1381.76,381.46,1401.34,381.23,1401.34,381.23,321.55,675.41,2120.09,557.04,1424.31,448.38,1424.31,448.38,1440.27,450.82,1440.27,450.82,305.84,616.64,2200.32,724.11,683.57,4192.81,3469.21,-244.78,4477.94,3403.03,1275.07,4316.86,3237.26
0,4922,1379.1,381.06,1379.1,381.06,1398.81,380.03,1398.81,380.03,318.79,677.93,2120.5,556.25,1420.84,447.54,1420.84,447.54,1437.95,449.16,1437.95,449.16,305.84,616.57,2200.49,722.99,681.03,4192.24,3469.18,-245.61,4480.29,3410.45,1274.91,4316.16,3236.43
0,4923,1376.16,380.57,1376.16,380.57,1396.0,379.28,1396.0,379.28,321.55,675.57,2120.12,554.98,1418.4,446.16,1418.4,446.16,1435.29,447.36,1435.29,447.36,306.21,616.56,2194.49,722.05,679.06,4191.76,3471.13,-244.62,4478.11,3404.08,1265.8,4315.14,3222.66
0,4924,1373.25,379.83,1373.25,379.83,1393.07,378.54,1393.07,378.54,318.99,677.8,2120.09,553.62,1414.22,442.47,1414.22,442.47,1435.56,445.58,1435.56,445.58,306.44,616.65,2194.83,720.66,677.84,4191.11,3475.01,-245.28,4480.24,3411.65,1266.31,4313.95,3223.61
0,4925,1370.8,379.7,1370.8,379.7,1390.4,378.82,1390.4,378.82,318.92,678.87,2120.05,553.24,1411.68,444.31,1411.68,444.31,1429.09,445.29,1429.09,445.29,306.29,617.15,2194.89,718.92,673.3,4191.51,3469.98,-245.32,4481.07,3411.39,1266.45,4313.63,3223.91
0,4926,1367.61,379.02,1367.61,379.02,1387.27,378.13,1387.27,378.13,318.84,678.5,2119.06,551.23,1409.96,443.64,1409.96,443.64,1426.23,444.99,1426.23,444.99,305.93,617.33,2195.26,717.7,671.77,4190.93,3473.67,-245.52,4480.75,3410.58,1267.9,4311.92,3227.84
0,4927,1364.02,379.37,1364.02,379.37,1384.27,377.61,1384.27,377.61,322.66,675.96,2119.21,549.25,1408.61,443.15,1408.61,443.15,1423.23,444.52,1423.23,444.52,306.14,616.98,2194.91,716.91,670.47,4190.85,3478.15,-244.25,4478.26,3400.88,1267.12,4310.21,3226.5
0,4928,1361.06,379.62,1361.06,379.62,1381.45,377.52,1381.45,377.52,322.81,676.82,2118.69,548.59,1405.93,442.35,1405.93,442.35,1420.18,443.2,1420.18,443.2,305.92,617.35,2194.58,715.86,668.12,4191.04,3479.18,-244.26,4478.88,3399.81,1267.08,4309.65,3227.27
0,4929,1358.36,378.61,1358.36,378.61,1378.3,376.87,1378.3,376.87,321.75,675.92,2118.06,547.3,1402.88,441.75,1402.88,441.75,1417.25,442.75,1417.25,442.75,305.51,617.35,2194.92,715.42,665.59,4190.43,3479.94,-244.84,4478.27,3401.56,1268.17,4308.55,3230.03
0,4930,1355.44,378.26,1355.44,378.26,1375.16,377.08,1375.16,377.08,321.61,676.38,2117.42,546.76,1399.47,441.64,1399.47,441.64,1413.9,442.51,1413.9,442.51,305.53,617.16,2195.19,714.85,662.66,4190.53,3479.88,-244.86,4478.66,3401.99,1269.19,4308.09,3232.66
0,4931,1352.63,377.92,1352.63,377.92,1372.31,376.79,1372.31,376.79,320.44,675.69,2117.11,546.45,1396.55,441.51,1396.55,441.51,1411.09,442.16,1411.09,442.16,305.0,617.24,2195.02,714.79,660.26,4190.37,3480.68,-245.51,4478.21,3403.65,1269.21,4307.84,3233.2
0,4932,1349.1,378.64,1349.1,378.64,1369.23,377.09,1369.23,377.09,317.61,679.86,2116.99,546.86,1393.77,441.22,1393.77,441.22,1407.56,441.66,1407.56,441.66,304.57,617.92,2194.48,715.03,657.74,4190.94,3482.21,-246.47,4481.8,3410.04,1268.49,4308.2,3232.21
0,4933,1346.36,378.48,1346.36,378.48,1366.59,376.67,1366.59,376.67,316.86,679.41,2116.32,546.84,1390.64,440.47,1390.64,440.47,1404.74,441.26,1404.74,441.26,305.06,617.77,2193.78,715.5,655.16,4190.83,3482.23,-246.54,4481.62,3413.51,1268.03,4308.22,3232.5
0,4934,1343.8,378.81,1343.8,378.81,1363.76,377.23,1363.76,377.23,316.07,679.71,2116.51,547.27,1387.71,440.21,1387.71,440.21,1401.7,440.82,1401.7,440.82,304.04,617.19,2193.54,715.31,652.59,4191.37,3482.19,-247.24,4481.84,3412.73,1267.5,4308.59,3231.36
0,4935,1341.24,377.96,1341.24,377.96,1360.96,376.62,1360.96,376.62,315.38,679.45,2116.37,546.84,1384.87,440.1,1384.87,440.1,1398.91,440.63,1398.91,440.63,303.83,616.43,2193.14,715.58,650.18,4190.85,3482.66,-247.58,4481.71,3414.02,1266.98,4308.23,3230.76
0,4936,1338.66,378.17,1338.66,378.17,1358.14,377.03,1358.14,377.03,315.32,679.3,2116.16,546.94,1381.82,440.11,1381.82,440.11,1395.85,440.05,1395.85,440.05,303.5,616.08,2193.23,715.71,647.51,4191.28,3482.42,-247.75,4481.55,3413.23,1267.32,4308.31,3231.62
0,4937,1335.84,378.39,1335.84,378.39,1355.12,377.7,1355.12,377.7,315.05,679.57,2116.37,546.94,1379.22,439.69,1379.22,439.69,1393.47,439.73,1393.47,439.73,303.64,615.35,2193.28,715.55,645.65,4191.74,3484.68,-247.77,4481.82,3414.33,1267.21,4308.31,3231.13
0,4938,1332.89,378.02,1332.89,378.02,1352.24,377.56,1352.24,377.56,314.2,679.02,2116.08,546.77,1376.09,439.12,1376.09,439.12,1391.18,440.03,1391.18,440.03,303.78,614.67,2193.04,715.59,643.48,4191.61,3486.22,-248.02,4481.52,3417.08,1267.08,4308.17,3231.37
0,4939,1330.46,378.32,1330.46,378.32,1349.79,377.6,1349.79,377.6,314.28,679.6,2116.26,547.57,1372.91,438.42,1372.91,438.42,1388.43,439.49,1388.43,439.49,303.63,614.18,2193.06,715.76,640.82,4191.92,3485.4,-248.04,4481.95,3416.42,1266.99,4308.86,3230.91
0,4940,1327.35,378.2,1327.35,378.2,1346.97,376.84,1346.97,376.84,313.85,678.84,2116.34,547.27,1370.21,438.22,1370.21,438.22,1386.14,440.42,1386.14,440.42,303.8,614.08,2193.24,715.76,638.92,4191.59,3487.76,-248.14,4481.43,3418.09,1267.17,4308.59,3231.09
0,4941,1324.64,378.5,1324.64,378.5,1344.05,377.3,1344.05,377.3,314.31,678.62,2116.48,547.29,1367.46,438.09,1367.46,438.09,1383.41,438.57,1383.41,438.57,304.76,613.79,2193.17,715.96,636.69,4192.04,3488.86,-247.58,4481.32,3419.56,1266.93,4308.61,3230.48
0,4942,1321.72,378.45,1321.72,378.45,1340.92,377.71,1340.92,377.71,314.49,677.63,2116.48,547.52,1364.31,437.6,1364.31,437.6,1379.2,439.41,1379.2,439.41,303.83,613.8,2193.34,715.71,633.38,4192.41,3487.81,-247.96,4480.4,3416.43,1267.22,4308.81,3230.93
0,4943,1318.66,378.24,1318.66,378.24,1337.93,377.61,1337.93,377.61,313.28,677.49,2116.39,546.64,1360.8,437.41,1360.8,437.41,1376.54,439.74,1376.54,439.74,305.15,613.19,2193.44,715.31,630.79,4192.4,3488.57,-247.81,4480.63,3423.52,1267.43,4308.05,3231.45
0,4944,1315.62,378.42,1315.62,378.42,1335.29,377.3,1335.29,377.3,313.71,676.7,2115.96,546.94,1357.87,437.15,1357.87,437.15,1373.53,439.58,1373.53,439.58,305.43,612.87,2193.45,715.63,628.27,4192.48,3489.05,-247.58,4479.98,3423.16,1267.85,4308.32,3232.76
0,4945,1313.2,378.82,1313.2,378.82,1332.75,377.36,1332.75,377.36,313.84,676.58,2116.52,547.53,1355.23,437.14,1355.23,437.14,1371.9,439.38,1371.9,439.38,304.81,613.11,2193.19,715.87,626.64,4192.74,3490.88,-247.8,4479.79,3421.02,1266.94,4308.82,3230.42
0,4946,1310.4,379.14,1310.4,379.14,1329.7,377.99,1329.7,377.99,313.01,677.18,2116.85,548.17,1351.96,437.29,1351.96,437.29,1372.06,439.75,1372.06,439.75,304.87,612.67,2192.43,716.32,625.91,4193.12,3496.0,-248.04,4480.38,3423.45,1265.45,4309.38,3227.53
0,4947,1307.7,379.43,1307.7,379.43,1327.06,378.33,1327.06,378.33,313.19,677.17,2117.22,549.43,1349.34,437.35,1349.34,437.35,1370.53,439.72,1370.53,439.72,304.97,612.92,2192.14,717.47,624.43,4193.44,3498.65,-247.93,4480.37,3423.26,1264.7,4310.46,3225.7
0,4948,1304.82,380.18,1304.82,380.18,1324.38,378.7,1324.38,378.7,313.25,677.53,2116.87,551.34,1346.14,437.18,1346.14,437.18,1359.0,438.0,1359.0,438.0,304.33,612.83,2192.02,718.23,616.53,4194.6,3485.43,-248.18,4480.56,3421.23,1264.92,4312.12,3226.45
0,4949,1302.12,380.05,1302.12,380.05,1321.61,378.7,1321.61,378.7,312.82,677.39,2116.37,551.5,1342.9,437.12,1342.9,437.12,1357.16,438.46,1357.16,438.46,304.29,612.87,2191.85,719.03,614.49,4194.63,3486.85,-248.35,4480.5,3422.3,1265.13,4312.27,3227.55
0,4950,1299.14,380.16,1299.14,380.16,1318.52,379.0,1318.52,379.0,313.17,676.74,2116.8,550.7,1340.08,436.97,1340.08,436.97,1353.45,438.24,1353.45,438.24,303.68,612.34,2192.09,718.18,611.7,4194.97,3487.07,-248.52,4479.87,3419.63,1265.06,4311.57,3226.81
0,4951,1295.78,380.03,1295.78,380.03,1315.37,378.68,1315.37,378.68,312.57,675.59,2116.91,549.89,1336.59,436.57,1336.59,436.57,1353.59,438.63,1353.59,438.63,302.91,612.28,2192.41,718.31,610.88,4194.72,3492.88,-249.11,4478.95,3419.04,1265.42,4310.86,3227.28
0,4952,1292.99,379.95,1292.99,379.95,1312.34,378.65,1312.34,378.65,312.15,675.54,2117.47,549.58,1333.19,436.12,1333.19,436.12,1347.86,433.01,1347.86,433.01,303.52,612.14,2193.16,717.59,606.45,4194.98,3488.69,-248.99,4479.05,3421.97,1266.06,4310.56,3227.45
0,4953,1290.27,379.98,1290.27,379.98,1309.56,378.87,1309.56,378.87,313.3,675.18,2117.24,549.31,1330.26,435.6,1330.26,435.6,1344.04,436.54,1344.04,436.54,303.73,611.92,2193.19,717.51,603.41,4195.28,3487.58,-248.53,4478.63,3419.42,1266.31,4310.33,3228.21
0,4954,1286.81,380.09,1286.81,380.09,1306.24,378.81,1306.24,378.81,313.2,674.64,2117.21,548.91,1327.09,435.56,1327.09,435.56,1340.79,436.53,1340.79,436.53,305.21,612.41,2193.36,717.09,600.8,4195.43,3489.14,-247.93,4478.4,3423.93,1266.59,4309.99,3228.72
0,4955,1283.89,379.96,1283.89,379.96,1303.18,378.8,1303.18,378.8,314.5,675.31,2117.21,548.91,1323.47,435.19,1323.47,435.19,1337.63,436.2,1337.63,436.2,306.64,612.91,2193.44,717.17,597.82,4195.54,3488.81,-246.84,4478.93,3424.48,1266.71,4309.99,3228.93
0,4956,1280.72,380.27,1280.72,380.27,1300.16,378.99,1300.16,378.99,315.29,675.41,2117.01,548.67,1320.39,434.99,1320.39,434.99,1334.05,435.58,1334.05,435.58,307.61,613.2,2193.79,716.85,594.97,4195.92,3489.02,-246.13,4479.02,3425.09,1267.45,4309.78,3230.42
0,4957,1277.35,380.52,1277.35,380.52,1296.96,378.94,1296.96,378.94,316.01,675.92,2116.57,548.06,1316.87,434.24,1316.87,434.24,1330.8,435.34,1330.8,435.34,307.46,613.61,2194.21,716.06,592.1,4196.16,3489.66,-245.93,4479.3,3422.69,1268.51,4309.26,3232.81
0,4958,1274.34,380.3,1274.34,380.3,1293.93,378.56,1293.93,378.56,315.5,676.31,2116.71,546.7,1313.66,433.72,1313.66,433.72,1327.36,434.78,1327.36,434.78,306.75,614.01,2194.75,715.25,589.2,4196.05,3489.58,-246.4,4479.6,3422.06,1269.18,4308.07,3233.74
0,4959,1271.32,380.41,1271.32,380.41,1290.83,378.77,1290.83,378.77,315.74,676.45,2117.19,546.04,1310.52,433.65,1310.52,433.65,1324.44,434.16,1324.44,434.16,307.08,614.16,2195.68,714.11,586.68,4196.32,3490.58,-246.17,4479.71,3422.32,1270.16,4307.47,3234.59
0,4960,1268.19,379.65,1268.19,379.65,1287.72,378.03,1287.72,378.03,315.12,676.35,2116.62,544.62,1307.47,433.37,1307.47,433.37,1321.26,433.76,1321.26,433.76,306.77,614.32,2196.05,713.57,584.04,4195.79,3491.47,-246.52,4479.68,3423.17,1271.23,4306.25,3237.25
0,4961,1265.02,380.1,1265.02,380.1,1284.57,378.31,1284.57,378.31,315.31,676.83,2116.62,543.9,1304.51,432.85,1304.51,432.85,1318.17,433.26,1318.17,433.26,307.15,614.21,2196.73,712.74,581.58,4196.23,3492.82,-246.27,4480.08,3423.73,1272.28,4305.61,3238.96
0,4962,1261.92,380.27,1261.92,380.27,1281.74,378.14,1281.74,378.14,315.28,677.11,2116.41,543.21,1301.37,432.51,1301.37,432.51,1315.3,432.74,1315.3,432.74,307.52,614.37,2196.64,711.96,579.04,4196.36,3493.54,-246.1,4480.35,3424.85,1272.32,4305.02,3239.39
0,4963,1258.85,380.42,1258.85,380.42,1278.82,378.04,1278.82,378.04,315.56,677.8,2115.6,543.07,1298.63,431.92,1298.63,431.92,1312.13,432.42,1312.13,432.42,307.38,615.72,2198.33,709.06,576.58,4196.5,3494.53,-246.03,4480.84,3423.69,1275.81,4304.88,3246.18
0,4964,1255.54,381.32,1255.54,381.32,1275.95,378.24,1275.95,378.24,315.74,678.67,2115.05,542.8,1295.56,431.85,1295.56,431.85,1309.27,432.2,1309.27,432.2,306.7,615.95,2198.15,708.94,574.16,4197.1,3495.78,-246.23,4481.41,3421.22,1276.05,4304.66,3247.42
0,4965,1252.77,381.0,1252.77,381.0,1272.93,378.3,1272.93,378.3,316.03,678.29,2114.63,541.77,1292.63,431.77,1292.63,431.77,1306.26,431.65,1306.26,431.65,307.34,616.04,2198.42,708.0,571.64,4197.12,3496.36,-245.87,4481.15,3422.27,1276.85,4303.77,3249.4
0,4966,1250.24,380.66,1250.24,380.66,1269.88,378.72,1269.88,378.72,316.02,678.68,2114.06,541.34,1289.86,431.8,1289.86,431.8,1303.32,431.9,1303.32,431.9,306.11,616.33,2198.33,707.13,569.22,4197.29,3496.94,-246.4,4481.3,3418.77,1277.25,4303.42,3250.94
0,4967,1247.63,380.13,1247.63,380.13,1267.15,378.44,1267.15,378.44,315.94,678.49,2113.35,541.15,1286.75,431.79,1286.75,431.79,1300.33,431.86,1300.33,431.86,305.98,616.58,2197.87,706.88,566.51,4197.09,3496.51,-246.49,4481.15,3418.65,1277.23,4303.27,3252.01
0,4968,1244.35,380.87,1244.35,380.87,1264.2,378.56,1264.2,378.56,316.39,679.17,2112.92,540.84,1284.1,431.52,1284.1,431.52,1297.31,430.9,1297.31,430.9,306.69,616.38,2198.03,706.37,564.24,4197.57,3498.25,-245.99,4481.71,3419.41,1277.89,4303.01,3253.74
0,4969,1241.33,379.92,1241.33,379.92,1261.07,377.73,1261.07,377.73,315.74,678.07,2111.85,539.72,1280.8,430.43,1280.8,430.43,1294.13,430.6,1294.13,430.6,305.42,615.62,2198.15,705.57,561.41,4196.93,3498.58,-246.82,4480.78,3417.59,1279.08,4302.05,3257.35
0,4970,1238.78,379.81,1238.78,379.81,1257.99,378.15,1257.99,378.15,315.89,678.39,2111.79,539.57,1277.47,429.7,1277.47,429.7,1291.34,429.97,1291.34,429.97,305.53,615.35,2197.94,705.31,558.76,4197.22,3498.6,-246.71,4481.02,3417.48,1278.8,4301.93,3257.01
0,4971,1235.81,379.7,1235.81,379.7,1255.19,378.14,1255.19,378.14,314.96,678.34,2111.49,539.52,1274.51,429.46,1274.51,429.46,1288.28,429.27,1288.28,429.27,305.01,614.55,2197.83,705.3,556.18,4197.3,3499.01,-247.26,4481.04,3418.52,1278.92,4301.89,3257.68
0,4972,1232.67,379.45,1232.67,379.45,1251.83,378.08,1251.83,378.08,314.7,677.85,2110.79,538.78,1271.74,429.24,1271.74,429.24,1284.87,428.47,1284.87,428.47,304.26,613.69,2197.66,704.6,553.63,4197.28,3500.4,-247.7,4480.6,3417.08,1279.3,4301.27,3259.4
0,4973,1229.61,379.25,1229.61,379.25,1248.72,378.42,1248.72,378.42,314.05,677.28,2110.83,538.22,1268.96,428.3,1268.96,428.3,1282.9,428.33,1282.9,428.33,303.53,612.71,2197.78,704.01,551.86,4197.4,3503.43,-248.27,4480.15,3416.76,1279.44,4300.77,3259.6
0,4974,1226.81,379.11,1226.81,379.11,1245.82,378.5,1245.82,378.5,315.33,676.61,2110.66,538.04,1264.84,427.77,1264.84,427.77,1278.0,428.0,1278.0,428.0,304.68,612.56,2197.71,703.99,547.52,4197.68,3499.07,-247.35,4479.59,3416.57,1279.5,4300.62,3259.97
0,4975,1223.35,379.59,1223.35,379.59,1242.81,378.02,1242.81,378.02,315.02,676.88,2110.76,538.0,1261.42,427.54,1261.42,427.54,1275.27,428.55,1275.27,428.55,305.08,612.98,2196.98,703.91,544.98,4197.8,3500.44,-247.27,4479.9,3418.54,1278.22,4300.6,3257.77
0,4976,1220.36,379.45,1220.36,379.45,1239.62,377.54,1239.62,377.54,314.79,676.56,2110.71,537.92,1258.84,427.29,1258.84,427.29,1271.93,427.85,1271.93,427.85,305.8,613.01,2197.77,703.81,542.51,4197.65,3501.67,-247.05,4479.77,3421.24,1279.53,4300.51,3259.94
0,4977,1217.56,379.61,1217.56,379.61,1236.57,378.51,1236.57,378.51,315.7,677.19,2111.28,538.46,1255.1,426.79,1255.1,426.79,1268.25,427.54,1268.25,427.54,306.51,613.28,2196.84,703.94,539.16,4198.36,3500.02,-246.4,4480.23,3420.79,1277.51,4300.99,3255.81
0,4978,1214.48,378.83,1214.48,378.83,1233.76,377.59,1233.76,377.59,314.52,676.25,2111.04,538.22,1251.36,426.61,1251.36,426.61,1265.44,427.85,1265.44,427.85,307.33,613.4,2197.04,704.22,536.25,4197.78,3499.79,-246.48,4479.75,3426.39,1278.06,4300.78,3257.07
0,4979,1211.57,378.95,1211.57,378.95,1230.49,377.75,1230.49,377.75,314.43,676.19,2110.54,538.03,1248.6,426.0,1248.6,426.0,1262.53,426.15,1262.53,426.15,306.83,612.75,2197.4,704.12,533.94,4198.01,3501.36,-246.74,4479.66,3425.18,1279.11,4300.62,3259.53
0,4980,1208.77,378.18,1208.77,378.18,1227.52,377.43,1227.52,377.43,314.4,674.75,2110.8,537.3,1245.01,425.12,1245.01,425.12,1259.22,425.79,1259.22,425.79,307.32,612.75,2197.64,703.53,530.83,4197.72,3500.39,-246.59,4478.59,3426.72,1279.21,4299.98,3259.35
0,4981,1206.02,377.8,1206.02,377.8,1224.53,377.55,1224.53,377.55,313.96,675.77,2110.46,537.39,1242.04,424.42,1242.04,424.42,1256.15,425.76,1256.15,425.76,307.76,612.72,2197.2,703.07,528.23,4197.74,3500.66,-246.51,4479.51,3429.18,1278.86,4300.07,3259.29
0,4982,1202.81,377.6,1202.81,377.6,1221.42,376.88,1221.42,376.88,314.39,673.97,2110.25,537.05,1239.16,423.74,1239.16,423.74,1253.33,425.16,1253.33,425.16,306.58,612.33,2197.02,703.18,525.89,4197.46,3502.45,-246.96,4477.88,3424.62,1278.75,4299.78,3259.48
